,date_2,admin1Pcod_2,admin1Name_2,trip_num,tour_num,id_num,tour_traj_distance_1,tour_traj_distance_2,trip_traj_distance_1,trip_traj_distance_2,time_range,date,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,admin1Name_2.1,admin1_inflow_trip_count,id_num.1,trip_distance_sum,admin1_inflow_trips_per_person,admin1_inflow_trip_miles_per_person,admin1Name_2.2,admin1_inbound_admin2_crossbound_trip_count,id_num.2,trip_distance_sum.1,admin1_inbound_admin2_crossbound_trips_per_person,admin1_inbound_admin2_crossbound_trip_miles_per_person,admin1Name_2.3,admin2_inbound_trip_count,id_num.3,trip_distance_sum.2,admin2_inbound_trips_per_person,admin2_inbound_trip_miles_per_person,0_14_pct,15_64_pct,65p_pct,M_pct,Population,sample_rate_2,rwi,rwi_pctl,new_cases,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5,date_2_index
387,2020-02-08,ZA8,Mpumalanga,24491,12551,7009,1873920291.1391325,1873890714.0218508,416582711.2303987,416582711.2303987,170102946,20200208,36.93144470576314,166.12927457024605,115.75881344167244,404.4869596233414,3.494221714937937,Mpumalanga,1021.0,982.0,161384448.68954897,1.039714867617108,102.11776709856404,Mpumalanga,397.0,240.0,39254545.6697496,1.6541666666666666,101.63184934811324,Mpumalanga,23073.0,6421.0,215943716.87110013,3.593365519389504,20.89724416887661,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0015412928608167,0.0523010419666447,0.4444444444444444,0.0,0,0,0,1,0,0,0,0,0,38 days
388,2020-02-08,ZA7,Gauteng,258947,130701,68016,13821153463.304209,13821070298.152132,3203199182.8125405,3203199182.8125405,1334959598,20200208,29.26334531871739,126.2653876380336,85.92231859543973,327.1190107229671,3.8071483180428136,Gauteng,3294.0,3118.0,855766498.4172779,1.0564464400256577,170.5415809487853,Gauteng,25206.0,13477.0,827130222.0023787,1.87029754396379,38.13570469549223,Gauteng,230447.0,63302.0,1520302462.3928916,3.640437900856213,14.92325919589311,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0046080779438335,0.6706237180439658,1.0,0.0,0,0,0,1,0,0,0,0,0,38 days
389,2020-02-08,ZA4,Free State,21844,11460,6013,1788092150.5058498,1787955012.863018,327641230.9924434,327641230.9924434,125461920,20200208,33.857778534488986,184.7778066505968,95.72569126533602,347.751870946283,3.6327956095127214,Free State,1073.0,984.0,131829548.92670928,1.0904471544715446,83.24703657388139,Free State,407.0,272.0,47716505.24387206,1.4963235294117647,109.00610938523448,Free State,20364.0,5475.0,148095176.82186174,3.719452054794521,16.807685221260094,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0022573846473817,0.2248492570676798,0.7777777777777778,0.0,0,0,0,1,0,0,0,0,0,38 days
390,2020-02-09,ZA2,Eastern Cape,34601,17473,8163,2533473942.2472324,2533470002.299452,489908730.0128599,489908730.0128599,144626728,20200209,37.29207052009909,192.8491637873798,69.6640405383274,295.28916656458006,4.238760259708441,Eastern Cape,328.0,317.0,149693536.6263113,1.0347003154574133,293.42350575304124,Eastern Cape,1183.0,692.0,118564279.18719588,1.7095375722543351,106.46304554235265,Eastern Cape,33068.0,7830.0,221446357.2871485,4.223243933588761,17.573484935393374,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0012537598973769,-0.0466675482737358,0.2222222222222222,0.0,0,0,0,1,0,0,0,0,0,39 days
392,2020-02-09,ZA4,Free State,24572,13517,6370,2034107333.9731133,2034007293.5599391,437074676.03283024,437074676.03283024,99759029,20200209,42.6351040099319,198.42004697795576,67.6644344511368,261.0126347462062,3.8574568288854,Free State,1379.0,1241.0,217510322.4468803,1.1112006446414182,108.90785526409746,Free State,505.0,359.0,67678710.4865204,1.4066852367688023,117.14094992783993,Free State,22688.0,5574.0,151885643.09942967,4.07032651596699,16.93171208044973,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.002391408648565,0.2248492570676798,0.7777777777777778,0.0,0,0,0,1,0,0,0,0,0,39 days
393,2020-02-09,ZA8,Mpumalanga,27148,14409,7187,2177074147.8292933,2177079826.445493,482831386.51712114,482831386.51712114,129782317,20200209,41.74447116874197,188.22473338329843,79.67579993615246,300.96543991466075,3.77737581744817,Mpumalanga,1088.0,1035.0,199312150.2833475,1.051207729468599,119.65877144826118,Mpumalanga,459.0,314.0,57575983.60384881,1.461783439490446,113.93648909605326,Mpumalanga,25601.0,6558.0,225943252.6299247,3.903781640744129,21.408147036388755,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0015804354102853,0.0523010419666447,0.4444444444444444,0.0,0,0,0,1,0,0,0,0,0,39 days
394,2020-02-09,ZA1,Western Cape,175050,85406,39037,17351257057.72373,17351165570.06526,2401669555.5073915,2401669555.5073915,601733755,20200209,38.22855944528872,276.18852075657065,57.29160763591355,256.9074446465319,4.484207290519251,Western Cape,522.0,514.0,531833887.9293268,1.0155642023346303,642.9304611184094,Western Cape,9078.0,4842.0,637478163.4999875,1.8748451053283768,81.80722149509569,Western Cape,165364.0,37939.0,1227753728.0061977,4.358681040617834,20.108352822821963,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0056589312814651,0.4849515672799264,0.8888888888888888,0.0,0,0,0,1,0,0,0,0,0,39 days
395,2020-02-09,ZA5,KwaZulu-Natal,77612,37609,18161,6805421746.226182,6805289394.972125,1162916487.7171605,1162916487.7171605,319133452,20200209,39.78871232009608,232.84472353562256,68.53181037296639,292.874338784575,4.273553218435108,KwaZulu-Natal,551.0,538.0,305162785.18762,1.0241635687732342,352.452348807615,KwaZulu-Natal,3633.0,2122.0,317404361.03306794,1.7120640904806783,92.94341481453657,KwaZulu-Natal,73396.0,17449.0,539974223.0600481,4.206315548168949,19.22886278642044,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0017430971729883,0.0773518610798229,0.5555555555555556,0.0,0,0,0,1,0,0,0,0,0,39 days
396,2020-02-09,ZA6,North West,25089,13453,6933,2009500159.0273988,2009500159.0273988,464866574.7813117,464866574.7813117,112578743,20200209,41.663738324412144,180.10176108697058,74.78625626104402,270.6349896629646,3.618779749026396,North West,2140.0,1979.0,256261339.3655001,1.0813542193026782,80.46155329250976,North West,279.0,201.0,36764369.98569159,1.388059701492537,113.65333537245591,North West,22670.0,5919.0,171840865.43012017,3.830038857915188,18.03969647362883,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.001784159198572,-0.0467738815769532,0.1111111111111111,0.0,0,0,0,1,0,0,0,0,0,39 days
397,2020-02-09,ZA7,Gauteng,313743,153757,71809,18826616293.09498,18826438449.830173,4478422755.116898,4478422755.116898,1049794457,20200209,38.75228573980689,162.9087859716086,55.76721802026925,243.65433696797524,4.369132002952276,Gauteng,5834.0,5430.0,1752296341.452423,1.0744014732965008,200.52052796342736,Gauteng,29276.0,14217.0,992820014.2307343,2.0592248716325527,43.39240036010679,Gauteng,278633.0,66578.0,1733306399.4337285,4.185061131304635,16.17691525622182,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0048650533561036,0.6706237180439658,1.0,0.0,0,0,0,1,0,0,0,0,0,39 days
398,2020-02-09,ZA3,Nothern Cape,6998,3876,1902,674687470.881149,674687470.881149,154990309.66747597,154990309.66747597,38559218,20200209,50.634339381342336,220.41606633491648,91.83390016195104,337.88308797756747,3.6792849631966353,Nothern Cape,201.0,190.0,77919672.15592006,1.0578947368421052,254.8265241382433,Nothern Cape,136.0,107.0,23633830.097166963,1.2710280373831775,137.24655312720768,Nothern Cape,6661.0,1763.0,53436807.41438894,3.7782189449801473,18.83385861170486,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0015201163664263,0.0995845672339362,0.6666666666666666,0.0,0,0,0,1,0,0,0,0,0,39 days
399,2020-02-09,ZA9,Limpopo,18212,9900,5113,1530255876.1322775,1530255876.1322775,320279725.4062017,320279725.4062017,108976328,20200209,38.92286227754694,185.9684956347544,99.72941650194012,355.22631201512485,3.56190103657344,Limpopo,579.0,557.0,128163265.23453584,1.0394973070017954,142.97479518817448,Limpopo,494.0,321.0,53801653.480332255,1.5389408099688473,104.14578681437372,Limpopo,17139.0,4701.0,138314806.69133347,3.6458200382897257,18.28224555155717,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0009250519742432,-0.0202992168756396,0.3333333333333333,0.0,0,0,0,1,0,0,0,0,0,39 days
400,2020-02-10,ZA1,Western Cape,232236,95524,43539,17188698549.97534,17188686019.819412,2423354426.7004657,2423354426.7004657,634223026,20200210,34.58514502704448,245.31023016160933,45.51569854228744,242.7796634435028,5.333976434920416,Western Cape,463.0,448.0,484822961.6276609,1.0334821428571428,672.4442448451225,Western Cape,6263.0,3309.0,368760353.3019967,1.892716832880024,69.24661842886738,Western Cape,225481.0,42928.0,1566522966.96742,5.25253913529631,22.674996357894884,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0063115559357458,0.4849515672799264,0.8888888888888888,0.0,0,0,0,1,0,0,0,0,0,40 days
401,2020-02-10,ZA9,Limpopo,28793,12548,5678,2147266818.5601964,2147146619.7721405,391232806.0916189,391232806.0916189,118059841,20200210,42.81451130037106,234.98586528714625,68.33827724331145,346.541742984619,5.070975695667489,Limpopo,550.0,530.0,115116374.96424368,1.0377358490566038,134.96226256145675,Limpopo,538.0,319.0,57245989.350166224,1.6865203761755485,111.50786411698591,Limpopo,27705.0,5423.0,218870441.7772089,5.108795869444957,25.07833069382561,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0010272726598383,-0.0202992168756396,0.3333333333333333,0.0,0,0,0,1,0,0,0,0,0,40 days
402,2020-02-10,ZA5,KwaZulu-Natal,94830,41208,19667,7371687343.70701,7371592242.481098,1244241745.9694169,1244241745.9694169,345420927,20200210,39.31133254306597,232.90558567956936,60.70879943055995,292.7246377180048,4.821782681649464,KwaZulu-Natal,517.0,506.0,313031860.885779,1.0217391304347827,384.4051000135727,KwaZulu-Natal,2870.0,1611.0,221907678.67146188,1.781502172563625,85.59096142936404,KwaZulu-Natal,91412.0,19230.0,704692894.8201215,4.753614144565782,22.770455757439265,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0018876434172766,0.0773518610798229,0.5555555555555556,0.0,0,0,0,1,0,0,0,0,0,40 days
403,2020-02-10,ZA4,Free State,37716,16108,7054,2503173196.1458488,2503341376.9782724,460013514.3922647,460013514.3922647,111062646,20200210,40.521568738759214,220.49896700675984,49.07848393254852,262.4105613836121,5.34675361497023,Free State,1307.0,1149.0,157288599.1512125,1.1375108790252393,85.06057822448132,Free State,559.0,334.0,69800936.83766724,1.6736526946107784,129.8571597068986,Free State,35850.0,6503.0,232923978.40338492,5.512840227587267,22.256227919602395,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0026481941298238,0.2248492570676798,0.7777777777777778,0.0,0,0,0,1,0,0,0,0,0,40 days
404,2020-02-10,ZA2,Eastern Cape,49321,20836,9309,3352422573.44963,3352150473.641781,566897725.9878055,566897725.9878055,165670060,20200210,37.84014565191494,223.77256540420527,55.98361076755676,296.61270455115124,5.298206037168332,Eastern Cape,300.0,290.0,147695992.3456615,1.0344827586206895,316.4621891465511,Eastern Cape,966.0,557.0,97973001.27543204,1.7342908438061042,109.29551276406652,Eastern Cape,48047.0,9097.0,321193411.65006423,5.281631307024294,21.93913742286217,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0014297747010512,-0.0466675482737358,0.2222222222222222,0.0,0,0,0,1,0,0,0,0,0,40 days
405,2020-02-10,ZA3,Nothern Cape,11808,5225,2234,1131105029.3115072,1131105029.3115072,189910501.113074,189910501.113074,46568970,20200210,52.82225357879155,314.60880958323,65.7308180894309,347.42591763652644,5.285586392121755,Nothern Cape,217.0,207.0,72640694.49755137,1.0483091787439611,218.05234272894413,Nothern Cape,208.0,122.0,33958626.41892064,1.7049180327868851,172.9582965956307,Nothern Cape,11383.0,2133.0,83311180.19660205,5.336615096108767,24.269651835659623,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0017854573935838,0.0995845672339362,0.6666666666666666,0.0,0,0,0,1,0,0,0,0,0,40 days
406,2020-02-10,ZA7,Gauteng,428459,176836,82910,25854150067.4318,25853066149.02169,5176569393.671129,5176569393.671129,1202447134,20200210,38.79593650759525,193.76461285349228,46.774103395346266,241.71735094278932,5.167760221927392,Gauteng,4008.0,3702.0,1225507492.192597,1.0826580226904376,205.69828512142064,Gauteng,42011.0,19923.0,1407915978.6659806,2.1086683732369624,43.91097877998661,Gauteng,382439.0,78469.0,2542431616.1259456,4.873759064089003,20.132711828799533,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.005617145117667,0.6706237180439658,1.0,0.0,0,0,0,1,0,0,0,0,0,40 days
407,2020-02-10,ZA8,Mpumalanga,41262,17611,8111,2868488945.6615167,2868504214.2989526,535631197.5755529,535631197.5755529,142678375,20200210,41.033879402913605,219.75051116820487,57.63106288271695,293.1787592980726,5.087165577610652,Mpumalanga,1168.0,1081.0,167244009.33743623,1.0804810360777055,96.13377379884788,Mpumalanga,477.0,295.0,48099923.040262416,1.616949152542373,101.314937376447,Mpumalanga,39617.0,7617.0,320287265.1978545,5.20112905343311,26.12803988898857,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0017836248243807,0.0523010419666447,0.4444444444444444,0.0,0,0,0,1,0,0,0,0,0,40 days
408,2020-02-10,ZA6,North West,36970,16796,7152,2309215779.181393,2309392357.765819,472786453.83238447,472786453.83238447,119892413,20200210,41.07604620966024,200.6264208393745,54.04941529167794,279.3913427479493,5.169183445190156,North West,1505.0,1387.0,193188422.2869984,1.0850757029560203,86.54774353491112,North West,245.0,151.0,30834923.175866988,1.6225165562913908,126.88697335321238,North West,35220.0,6578.0,248763108.3695192,5.35421100638492,23.49866665129724,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0018405173212443,-0.0467738815769532,0.1111111111111111,0.0,0,0,0,1,0,0,0,0,0,40 days
410,2020-02-11,ZA9,Limpopo,30441,13107,5902,2261391878.027008,2261230407.1244907,387443202.4774599,387443202.4774599,129991743,20200211,40.790587029425616,238.0826444197671,71.17141519660983,367.0838783463233,5.15774313791935,Limpopo,518.0,487.0,96185311.6038121,1.0636550308008217,122.72439783774168,Limpopo,577.0,345.0,61871301.35502096,1.672463768115942,111.43491098041956,Limpopo,29346.0,5679.0,229386589.5186268,5.167459059693608,25.09847131756384,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0010677990909414,-0.0202992168756396,0.3333333333333333,0.0,0,0,0,1,0,0,0,0,0,41 days
411,2020-02-11,ZA7,Gauteng,447732,182360,84516,27747234803.833847,27747180540.09528,5283501925.667077,5283501925.667077,1292352896,20200211,38.844903813952406,204.00080897519388,48.10738328583468,254.85369555271583,5.297600454351839,Gauteng,3924.0,3633.0,1041565934.1554714,1.0800990916597852,178.1445269198948,Gauteng,43227.0,20271.0,1445664606.7586336,2.132455231611662,44.31425880701143,Gauteng,400580.0,80204.0,2787149655.1652083,4.994513989327215,21.593118849108272,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0057259514746682,0.6706237180439658,1.0,0.0,0,0,0,1,0,0,0,0,0,41 days
412,2020-02-11,ZA4,Free State,39555,16863,7304,2495826511.6614304,2495996301.87446,448779509.37780046,448779509.37780046,123021617,20200211,38.178896329924655,212.3267654940593,51.835679012345686,280.71745390653524,5.41552573932092,Free State,1389.0,1219.0,143639709.9922628,1.1394585726004922,73.218685685412,Free State,491.0,289.0,57310147.07201015,1.698961937716263,123.22101873159824,Free State,37675.0,6744.0,247829652.31352767,5.586447212336892,22.83425363728064,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0027420484723891,0.2248492570676798,0.7777777777777778,0.0,0,0,0,1,0,0,0,0,0,41 days
413,2020-02-11,ZA2,Eastern Cape,52291,21870,9537,3489921531.247515,3489921653.425901,573527547.6249095,573527547.6249095,180959361,20200211,37.36746314864679,227.3814305007875,57.67702568319597,316.24088811995387,5.482961098878054,Eastern Cape,245.0,242.0,120186305.12401406,1.012396694214876,308.59631283268027,Eastern Cape,991.0,551.0,104204389.10329926,1.7985480943738656,117.5128956324503,Eastern Cape,51042.0,9333.0,349097196.2011887,5.468981035036966,23.24214518485408,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0014647933530912,-0.0466675482737358,0.2222222222222222,0.0,0,0,0,1,0,0,0,0,0,41 days
414,2020-02-11,ZA8,Mpumalanga,42744,18239,8348,3031631305.0594387,3031739269.813455,528666254.7239204,528666254.7239204,153746221,20200211,39.35050083773939,225.65505012563585,59.94846099257596,306.9522061172337,5.120268327743172,Mpumalanga,1198.0,1112.0,159902214.68568552,1.0773381294964028,89.35128577395193,Mpumalanga,484.0,285.0,46111484.83244835,1.6982456140350877,100.53455546025324,Mpumalanga,41062.0,7830.0,322652555.20578635,5.244189016602809,25.604981214130483,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0018357415896844,0.0523010419666447,0.4444444444444444,0.0,0,0,0,1,0,0,0,0,0,41 days
415,2020-02-11,ZA1,Western Cape,238877,97622,43924,17416265114.95883,17412006082.394276,2511434415.0421524,2511434415.0421524,691960983,20200211,35.52802560560545,246.3793238048324,48.27875036106448,262.5599455878335,5.438416355523176,Western Cape,456.0,427.0,517491281.6904132,1.0679156908665106,753.0542732468339,Western Cape,6288.0,3232.0,342904156.27538025,1.9455445544554453,65.92536027474323,Western Cape,232084.0,43384.0,1650095662.8172705,5.349529780564263,23.633641649235223,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0063673667957854,0.4849515672799264,0.8888888888888888,0.0,0,0,0,1,0,0,0,0,0,41 days
416,2020-02-11,ZA6,North West,39415,17278,7454,2446862810.3145943,2447027392.27093,444109214.8593816,444109214.8593816,130685196,20200211,37.02128686889726,203.97237210710665,55.26034758340733,292.2037295411859,5.287764958411591,North West,1503.0,1370.0,161244549.850765,1.097080291970803,73.1333709361621,North West,244.0,153.0,29763734.394996747,1.5947712418300657,120.87795507486584,North West,37668.0,6874.0,253100930.61361983,5.479778876927553,22.87890995224959,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0019182349150665,-0.0467738815769532,0.1111111111111111,0.0,0,0,0,1,0,0,0,0,0,41 days
417,2020-02-11,ZA5,KwaZulu-Natal,102642,43521,20054,6999844339.809647,6999783905.299877,1185926234.8506498,1185926234.8506498,369677804,20200211,36.74580624587019,216.88947955037767,60.02705260354761,307.23530135301354,5.118280642265882,KwaZulu-Natal,444.0,432.0,233563172.59021664,1.0277777777777777,335.9477477201785,KwaZulu-Natal,2962.0,1545.0,220161348.03468764,1.9171521035598704,88.54493159410517,KwaZulu-Natal,99220.0,19660.0,731982105.9920762,5.046795523906409,23.13492339250717,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0019247877708886,0.0773518610798229,0.5555555555555556,0.0,0,0,0,1,0,0,0,0,0,41 days
418,2020-02-11,ZA3,Nothern Cape,12570,5455,2327,1196349329.9016058,1196135353.881018,183021603.97918543,183021603.97918543,51638393,20200211,48.87165976353057,319.45724514537875,68.46777114823655,369.8495416129494,5.401804899011603,Nothern Cape,210.0,202.0,64113757.83331087,1.0396039603960396,197.22001061237663,Nothern Cape,208.0,123.0,30867029.93792336,1.6910569105691058,155.93400970205624,Nothern Cape,12152.0,2236.0,88040816.20795113,5.434704830053668,24.466022778480585,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0018597848499864,0.0995845672339362,0.6666666666666666,0.0,0,0,0,1,0,0,0,0,0,41 days
420,2020-02-12,ZA9,Limpopo,29647,12624,5791,2449104760.8586626,2449106178.2295337,401586904.9662872,401586904.9662872,117735148,20200212,43.09005938970865,262.7876265185422,66.18721849315838,338.8451850572728,5.119495769297186,Limpopo,574.0,546.0,112733612.52534837,1.051282051282051,128.2956395972479,Limpopo,581.0,330.0,59949925.31857656,1.7606060606060605,112.882292635585,Limpopo,28492.0,5529.0,228903367.1223623,5.15319225899801,25.725078338933333,0.3322212084583728,0.5982309127294063,0.0695478788122209,0.4710748930256002,5527257.0,0.0010477167969573,-0.0202992168756396,0.3333333333333333,0.0,0,0,0,1,0,0,0,0,0,42 days
421,2020-02-12,ZA7,Gauteng,449249,182215,84064,28424676761.30451,28423732017.14488,5297970725.093726,5297970725.093726,1225890684,20200212,39.16071547737416,210.1051019239225,45.47925849584529,243.047099828702,5.344130662352494,Gauteng,3852.0,3576.0,1013384451.406412,1.077181208053691,176.08722169048627,Gauteng,43778.0,20566.0,1475713018.3643155,2.128658951667801,44.586480483379816,Gauteng,401619.0,79893.0,2808873255.323003,5.0269610604183095,21.846130743664844,0.2270393688635094,0.7223349844212468,0.0506256467152438,0.5123439321519871,14760167.0,0.0056953285149144,0.6706237180439658,1.0,0.0,0,0,0,1,0,0,0,0,0,42 days
422,2020-02-12,ZA6,North West,38951,17027,7343,2474335244.2897964,2474245790.133224,430799823.4394064,430799823.4394064,119718328,20200212,36.45466429336469,209.3804495082672,51.22603955396952,271.7289209678152,5.304507694402832,North West,1513.0,1406.0,164116273.42648366,1.0761024182076813,72.52996051533601,North West,234.0,141.0,29601301.16416128,1.6595744680851063,130.44961557554095,North West,37204.0,6758.0,237082248.84876165,5.505179047055342,21.79876881110733,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0018896698391914,-0.0467738815769532,0.1111111111111111,0.0,0,0,0,1,0,0,0,0,0,42 days
423,2020-02-12,ZA1,Western Cape,240247,97327,43559,17619445230.97041,17618842917.374687,2704110276.158074,2704110276.158074,668751864,20200212,38.574260801156335,251.3422183642529,46.39335517196885,255.8797125737505,5.515438830092518,Western Cape,548.0,517.0,627429072.031525,1.059961315280464,754.093521339638,Western Cape,6405.0,3308.0,358036426.090546,1.93621523579202,67.25318045473901,Western Cape,233245.0,42967.0,1718229070.9362168,5.428468359438639,24.8483265376797,0.2414643088100414,0.6902282722160927,0.0683074189738658,0.4994387746892386,6898299.0,0.0063144552012024,0.4849515672799264,0.8888888888888888,0.0,0,0,0,1,0,0,0,0,0,42 days
424,2020-02-12,ZA3,Nothern Cape,12184,5254,2266,1300641512.7342129,1300646172.9036963,180801906.12809595,180801906.12809595,46026313,20200212,49.5785948674305,356.6554136985999,62.96004732983148,338.5283392174169,5.376875551632833,Nothern Cape,188.0,179.0,60639390.78375172,1.0502793296089383,210.50039412204137,Nothern Cape,188.0,115.0,28723982.01170165,1.6347826086956525,155.2022169427373,Nothern Cape,11808.0,2179.0,91438533.33264254,5.418999541073887,26.074929083679347,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.001811032432346,0.0995845672339362,0.6666666666666666,0.0,0,0,0,1,0,0,0,0,0,42 days
425,2020-02-12,ZA4,Free State,38530,16581,7229,2572248767.3108554,2572267577.663896,470161088.6731718,470161088.6731718,122320084,20200212,40.41285879270323,221.09853137017,52.91118781901549,282.0124590768663,5.329921150919906,Free State,1319.0,1174.0,147214534.380763,1.1235093696763203,77.91726639083363,Free State,560.0,318.0,72564623.6286625,1.7610062893081762,141.7910902465265,Free State,36651.0,6678.0,250381930.6637464,5.4883198562443845,23.29741221491727,0.2811459389976806,0.6555271573171474,0.0633269036851719,0.4905192097314189,2663702.0,0.0027138921696195,0.2248492570676798,0.7777777777777778,0.0,0,0,0,1,0,0,0,0,0,42 days
426,2020-02-12,ZA2,Eastern Cape,52025,21353,9587,4104681336.22913,4104300464.540179,641873971.1409417,641873971.1409417,167394949,20200212,41.602377669131016,266.0405482055938,53.62644529873458,291.010307360662,5.4266193804109735,Eastern Cape,323.0,309.0,156830085.95202082,1.0453074433656957,315.3711892773163,Eastern Cape,1045.0,580.0,111923095.4621098,1.8017241379310345,119.90652976928293,Eastern Cape,50643.0,9382.0,372957899.8276773,5.397889575783415,24.701054665343847,0.3224085890309294,0.600977358291188,0.0766140526778824,0.4755901564412202,6510816.0,0.0014724728820473,-0.0466675482737358,0.2222222222222222,0.0,0,0,0,1,0,0,0,0,0,42 days
427,2020-02-12,ZA8,Mpumalanga,42690,17991,8167,3106763776.1401777,3106802844.432385,556246806.8781351,556246806.8781351,145266882,20200212,42.32101647705117,236.37241478878207,56.71386038884985,296.4509244520632,5.227133586384229,Mpumalanga,1186.0,1121.0,172913711.6459893,1.0579839429081177,95.84620799255214,Mpumalanga,539.0,313.0,54896919.93952072,1.7220447284345048,108.98199550472032,Mpumalanga,40965.0,7635.0,328436175.29262507,5.365422396856582,26.72963691099521,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.0017959393343259,0.0523010419666447,0.4444444444444444,0.0,0,0,0,1,0,0,0,0,0,42 days
429,2020-02-12,ZA5,KwaZulu-Natal,102490,43502,19884,7736461139.095718,7736532747.495691,1253376043.4666016,1253376043.4666016,345032588,20200212,39.16776133828982,241.76292907351183,56.10833382118581,289.2045430161604,5.154395493864413,KwaZulu-Natal,484.0,462.0,248073436.54099405,1.0476190476190477,333.6486732162123,KwaZulu-Natal,3082.0,1617.0,241355695.2179241,1.90599876314162,92.74673846062592,KwaZulu-Natal,98907.0,19476.0,763486315.7513481,5.078404189772027,24.358615849009283,0.3109682093283005,0.6320226943362347,0.0570090963354647,0.4797594466393526,10418811.0,0.0019084711297671,0.0773518610798229,0.5555555555555556,0.0,0,0,0,1,0,0,0,0,0,42 days
430,2020-02-13,ZA8,Mpumalanga,43227,17938,8076,3307853777.513705,3307783102.2582107,561838998.3994232,561838998.3994232,146931750,20200213,43.2281535761366,254.50780652308808,56.651224928863904,303.2271545319465,5.352526002971768,Mpumalanga,1201.0,1137.0,181809633.7983837,1.0562884784520667,99.35907556159611,Mpumalanga,564.0,327.0,52706494.4678451,1.724770642201835,100.15381439185124,Mpumalanga,41462.0,7585.0,327322870.1331945,5.466315095583388,26.814634418089533,0.3021978541526616,0.6444398558234767,0.0533622900238615,0.4955341209781855,4547481.0,0.001775928255665,0.0523010419666447,0.4444444444444444,0.0,0,0,0,1,0,0,0,0,0,43 days
431,2020-02-13,ZA3,Nothern Cape,12223,5240,2249,1277715863.8199277,1277722109.0376902,183916842.5950452,183916842.5950452,45771959,20200213,50.81397410218289,353.0172652922825,62.41233603316152,339.2023047280273,5.434859937750111,Nothern Cape,224.0,211.0,64043813.31343177,1.061611374407583,188.60180395257035,Nothern Cape,206.0,132.0,36673295.37696953,1.5606060606060606,172.63431266408685,Nothern Cape,11793.0,2147.0,83199733.90464388,5.492780624126689,24.07914198889497,0.2905180543789262,0.6449880916225764,0.0644938539984974,0.5008080113808923,1251220.0,0.0017974456930036,0.0995845672339362,0.6666666666666666,0.0,0,0,0,1,0,0,0,0,0,43 days
